Hz,spot_x_axis_x7 (G/Hz),spot_x_axis_base (G/Hz),spot_y_axis_x7 (G/Hz),spot_y_axis_base (G/Hz),spot_z_axis_x7 (G/Hz),spot_z_axis_base (G/Hz)
1.002004008016032,0.0055448704649147,0.0026289966457908,0.0012767716344372,0.0057812419400898,0.006171964032546,0.0028749740957066
1.503006012024048,0.0040979281094795,0.0048258631297298,0.0030653231541255,0.0029036730991131,0.0017569468237708,0.0047549000922446
2.004008016032064,0.0026695590517171,0.005528029137152,0.0016797705690019,0.0030786136923223,0.0050537000589807,0.0055188736734462
2.50501002004008,0.001855223786268,0.0013475561463624,0.0011504367695306,0.0006949732192579,0.0022569710794833,0.0081312464214187
3.006012024048096,0.0032112243603285,0.0009783883339839,0.0039011790623926,0.0018971002917644,0.0037368200694375,0.0065253642178379
3.5070140280561124,0.0048970278751914,0.001859168875094,0.0036998050462106,6.987068402282312e-05,0.0048825950334476,0.0054444233016139
4.008016032064128,0.0013078348988109,0.0005605220869077,0.0027880009032568,0.0022780902813169,0.0088385412675005,0.0073698163214075
4.509018036072145,0.0013385854982347,0.0021686216530166,0.002757397667549,0.0029362751034179,0.0032959112276339,0.0025609046220136
5.01002004008016,0.0017159931919422,0.002155655731323,0.0018242254193514,0.0027405157473297,0.0039620814872444,0.0043795822403097
5.511022044088176,0.0040122747614231,0.0012764568712199,0.0023142640291476,0.0031611121870227,0.0025732252319301,0.0037718818312665
6.012024048096192,0.0030177022366268,0.000920813625195,0.0013494778838925,0.0001129482077457,0.003269982260981,0.0035306602113376
6.513026052104208,0.0010413618640399,0.0008702104319728,0.0022006852564533,0.000731833048501,0.0022795931057484,0.0050901227952141
7.014028056112225,0.0012896619543628,0.0030068961590362,0.0004361145037204,0.0033427801281706,0.0079797244046554,0.0024131582730217
7.515030060120241,0.0037673470323227,0.0041087189354413,0.0037976011636743,0.0030765099080501,0.0055222190233748,0.0083590496768292
8.016032064128256,0.0007823249514862,0.0034768925666382,0.0054464935221264,0.0036789027592833,0.0018922728600676,0.0053764844779195
8.517034068136272,0.0029269768297091,0.0015343016006373,0.0050395559511943,0.0046910156554601,0.0069270588952192,0.0024405739879886
9.01803607214429,0.0039892447510251,0.0049768365988031,0.001091360500085,0.0034409844987135,0.0090155490272367,0.0052415064015119
9.519038076152304,0.000728808079374,0.0021130874006824,0.0028918244922906,0.0018206188736194,0.0049753393338089,0.0073965091513822
10.02004008016032,0.0019171634569236,0.0039537923638282,0.0035524098140626,0.0020716745194924,0.0056687537606681,0.0037958375978082
10.521042084168336,0.0032758351606789,0.0039435136707954,0.0030597654922695,0.0036529914315452,0.001029798741085,0.0071263912098794
11.022044088176353,0.0012727189644,0.002059721570486,0.0054539770222543,0.0017741608886538,0.0024155351630737,0.0106515664901684
11.52304609218437,0.0035576306563828,0.001580640555765,0.0015429637627026,0.003849440425089,0.0020136707390866,0.00313948334037
12.024048096192384,0.0035432882614522,0.0032174296601502,0.0033312748028692,0.0014423547435803,0.0032143614902694,0.0021153670553163
12.5250501002004,0.0040170844802061,0.001179869022114,0.0034899461562374,0.0033349892981904,0.0060846324308135,0.0026531620508074
13.026052104208416,0.0033220721067412,0.0038243608111275,0.0011165272644651,0.0003988172064442,0.0015376307424377,0.0031195941671239
13.527054108216433,0.0024276826624596,0.0015500195083479,0.0025997097870093,0.0009979431537573,0.0022358009566013,0.0065920653959283
14.02805611222445,0.0018826245700761,0.0047399864257033,0.0042598374550841,0.004396825382132,0.0056598866279889,0.0043845715577608
14.529058116232465,0.0027477942211835,0.0012699857836806,0.0038378795052718,0.0027017862634117,0.0053821458285158,0.0049164565166208
15.03006012024048,0.0009158756134671,0.0042541872045185,0.0031471302359511,0.0028335039627805,0.0028479549398821,0.0014612522660624
15.531062124248496,0.004349564344309,0.0021659716859706,0.0032921592634021,0.0019888400727672,0.0074816847146574,0.0050266803564231
16.03206412825651,0.0047012203449102,0.0016598848750089,0.0026017054007128,0.0011924122624205,0.0029579600649715,0.005792018286288
16.53306613226453,0.0021327291974374,0.0026920036206288,0.0021776540066352,0.0018999945616267,0.0007381343596113,0.0005328109581119
17.034068136272545,0.0002870031264842,0.002186090837824,0.0009813740715048,0.0015870019232652,0.0032119818598147,0.0013848570938121
17.53507014028056,0.0035432981019884,0.0020613671742123,0.0031421285958124,0.0014930520138599,0.0047259244303941,0.002313614125448
18.03607214428858,0.0028041457686993,0.002525442321879,0.0035053513842761,0.0036811974317752,0.0065749192497841,0.0021296798578104
18.537074148296597,0.002505511019431,0.0028954397584125,0.0029895664270241,0.0015065180750659,0.0046385707220439,0.007628397520024
19.03807615230461,0.0032974330656299,0.0038571710613128,0.0004255990501548,0.0002338217539261,0.0060487086126937,0.0031970513155725
19.539078156312627,0.0013619579537209,0.0022394672847649,0.0034818982326029,0.0027861053368198,0.0017096241467611,0.0020462868670504
20.04008016032064,0.0015703636957685,0.0023851472904992,0.0016068713502651,0.0015483408078578,0.0044780120410431,0.0020784185872178
20.541082164328657,0.002554518385352,0.0026938865209938,0.0013475108376616,0.0015011118353664,0.0061318344497476,0.0033854596425115
21.04208416833667,0.0054931823497356,0.0020969078258226,0.0030814960365665,0.0026418644475507,0.0028095106191994,0.0029780674170981
21.54308617234469,0.0018120446761208,0.0031411492971857,0.0024208242070324,0.0029117294892059,0.0030259930451191,0.0041414014437107
22.044088176352705,0.001385771533387,0.0014408675793262,0.0023207585649071,0.0002304356030917,0.0053789630064601,0.003523169340316
22.54509018036072,0.0002358184005095,0.0008435982539,0.0009934235344783,0.0018606171059718,0.0044089788597812,0.0028619484672793
23.04609218436874,0.0027774685612752,0.0007427127215696,0.0039395329029327,0.0032998861321976,0.0040854685343634,0.0019823037423506
23.547094188376757,0.0021935727739545,0.0010235390631086,0.0023231695461851,0.0001860133940067,0.0033442018096816,0.0041824067663949
24.04809619238477,0.0019031436136643,0.0020556260333732,0.0018477421265961,0.0018431072936507,0.0021405398235018,0.0020996806094967
24.549098196392787,0.0023219222121426,0.0016916219567813,0.0018867255979233,0.0013303088604761,0.0074084830654905,0.0024636487638194
25.0501002004008,0.0013829412931512,0.0024253013771209,0.0007569026988833,0.000645991014608,0.0034027689671931,0.0034226598711085
25.551102204408817,0.0022336302669544,0.002319105917717,0.0016160952524978,0.0011232419423512,0.0055306394930112,0.0009593465678648
26.052104208416832,0.0015956561667989,0.000988731096431,0.0031270464967017,0.0006014183134067,0.0080987250124736,0.0017565106881674
26.55310621242485,0.0034406204481436,0.0014125839905361,0.0021463528834592,0.0009949785129038,0.00715337296188,0.0069360607550471
27.054108216432866,0.0025483719298595,0.0020697434824662,0.002060462625762,0.0017611182364072,0.0034882929998487,0.0026702321269142
27.55511022044088,0.001756587646953,0.0008709097972327,0.0006713968017699,0.0003677347324212,0.0008255856484484,0.0009571565005118
28.0561122244489,0.001038962527882,0.0002937500903589,0.0028501037153526,0.0017906009085292,0.00422349893495,0.0069663283479658
28.557114228456918,0.0029774970494513,0.0006639240396318,0.0019599967830011,0.0016497703298046,0.0024109325766443,0.0023688574090703
29.05811623246493,0.0026491113948038,0.0011868866735593,0.0004012002047943,0.0007639908415286,0.0023022597849302,0.0003414689701081
29.559118236472948,0.0009945633885121,0.0025378326323847,0.0009014294302103,0.0020870314370852,0.0011006826036751,0.002643517302522
30.060120240480963,0.0012617781739141,0.001366567295109,0.0021748707037713,0.0026545542378896,0.0033964195134355,0.0030308401133398
30.561122244488978,0.0023758621493756,0.0024976085412407,0.001375234857102,0.0007911055978024,0.0036075054214275,0.0033851487597008
31.062124248496996,0.0001445783305838,0.0014969059774157,0.0007669691759257,0.0013550677514134,0.0036978648700175,0.0012812535421689
31.56312625250501,0.0013251029798979,0.0009329879300441,0.00087656265258,0.0008274256447031,0.0015013749356422,0.0033516224577732
32.06412825651302,0.0008281189419538,0.0009212594805294,0.0006196587003708,0.0001744024508537,0.0033264597928816,0.0036879608705017
32.565130260521045,0.0017938225272115,0.0018666188686123,0.0014316554764827,0.0009327289087945,0.0068525371369134,0.0029219517878828
33.06613226452906,0.0008444746922684,0.0020375445748341,0.0007279774729652,0.0018724936099168,0.004872940684128,0.0023183048764264
33.567134268537075,0.0007851164318275,0.0011008879051102,0.000289220953561,0.0011642823142641,0.0019040712066889,0.0020026480186669
34.06813627254509,0.0026118560893106,0.0021393183183387,0.0018534893365039,0.0006532972872493,0.003628638040846,0.0058320661744733
34.569138276553105,0.0015285638164907,0.0007158570263199,0.001387336042156,0.0017020054325221,0.0025143947884428,0.003005235767592
35.07014028056112,0.0015477985580397,0.0011818392771907,0.0010240048386304,0.0008764560645907,0.0041173307433718,0.0015201929897013
35.57114228456914,0.001199427421026,0.0014070582469824,0.0009216119296226,0.0008010326916453,0.0039331080873233,0.0018683632629164
36.07214428857716,0.0007731004996804,0.0007526376114231,0.0018562369555558,0.0023411270627775,0.001167895499071,0.003273347688196
36.57314629258517,0.0008664308513175,0.0002527506516331,0.0017763077180938,0.002070186005573,0.0006504576746088,0.0024371299057421
37.07414829659319,0.0007831903354385,0.002156603130052,0.000685406969021,0.0022075685658623,0.0015891902711883,0.0016054695495848
37.5751503006012,0.0014457600157673,0.0005000479044652,0.0013998354492711,0.0020817908702292,0.0016681392537829,0.004099267711719
38.07615230460922,0.0005397197133104,0.0011616410916056,0.0013211745971994,0.0011898374119587,0.0019152201587053,0.002760803531625
38.57715430861723,0.0005122669929691,0.0014070391652174,0.0004979548957083,0.0013071293624224,0.0038491901351093,0.0019712530116196
39.07815631262525,0.0007585807301795,0.0016576430004352,0.0023165207346537,0.0002180898766934,0.0018787213169249,0.0018100623624101
39.57915831663327,0.0013614974159708,0.0010990590255463,0.0007347657034545,0.0009076108866765,0.0033645034613454,0.0023406579841026
40.08016032064128,0.0010858800535273,0.0012272660001837,0.00026200438091,0.0007675423131978,0.0034141781123315,0.0028580489802969
40.5811623246493,0.0010862022095632,0.0023020129668195,0.0018352320308162,0.0008106485655766,0.0027848979022648,0.0006150617633478
41.08216432865731,0.0006596575014546,0.0012417854544267,0.0007622019681486,0.0007358532159686,0.0022152162054895,0.0034262297175171
41.58316633266533,0.0011228278848414,0.000374900350912,0.0012071509231178,0.0006876026322284,0.0044246876270169,0.0045136539335806
42.08416833667334,0.0004293164551475,0.0006062685986022,0.0010004535460774,0.0007474521266106,0.0038574303877119,0.0010016739884309
42.585170340681366,0.0005632688530186,0.000314897568106,0.0007877182478664,0.0006037324478403,0.0034586747179738,0.0007669481581804
43.08617234468938,0.0012194652763601,0.0007097487287277,0.0004591871541497,0.0011231681796384,0.0057309935098705,0.0004234164082298
43.5871743486974,0.0001986238722786,0.000677995090491,0.0003381095467256,0.0004653322822591,0.0043446655133266,0.0032189458537683
44.08817635270541,0.0003928794932882,0.0005395174524876,0.0005096041681377,0.0004624970517318,0.0020251978154737,0.0043135701550811
44.58917835671343,0.0003612335645052,0.0003564071141233,0.0001946159138113,0.0007041642861138,0.0025554131804338,0.0012831390983819
45.09018036072144,0.001263812947312,0.0015314950905655,0.0004717661647451,0.0002839299588747,0.0041218125630262,0.0025736591484998
45.59118236472946,0.0002548961675132,0.0005374740677311,0.0003997446735844,0.0015903662727453,0.0024000423668984,0.000908068772288
46.09218436873748,0.0006497678666344,0.0003466201418463,0.0011638253514939,0.0004896343576306,0.0023864359773258,0.0012765797500671
46.59318637274549,0.0011161463948273,0.0005937118921228,0.0004951796302926,0.000310586008538,0.0030215294343053,0.0009632184751127
47.09418837675351,0.0008746353684329,0.0002708423480313,0.0005697678657835,0.0005597912986305,0.0023326143141652,0.0035543384681823
47.59519038076152,0.0005580318632579,0.0008096849293898,0.0010651911213264,0.000408705436954,0.0054238572190177,0.0039052390826369
48.09619238476954,0.000718385630555,0.0005632873683313,0.0007890247787289,0.0005856757525253,0.002947042278514,0.0017905273658486
48.59719438877755,0.000636557074769,0.0004047862109444,0.0009878964523575,0.0001178694869067,0.001004638381763,0.0030006798304065
49.09819639278557,0.0008905981152117,0.0005417959443609,0.0009095570929441,0.0005661244231638,0.0036866078563461,0.0012600429167641
49.59919839679359,0.000568805988803,0.0010614750282201,0.000658890002446,0.0006647403109588,0.0088161505193842,0.0020905813427385
50.1002004008016,0.0011236620994493,0.0001778170729497,0.00040123079508,0.000706193918312,0.0064406487378988,0.0005376353095051
50.60120240480962,0.000197966116771,0.0007365794003121,0.0005776668949436,0.0003802186063269,0.002795039497053,0.0003330608411301
51.102204408817634,0.0003782582859616,0.0007815254557268,7.429977525989997e-05,0.0005896278574395,0.0034703759722523,0.0042050008206969
51.60320641282565,0.001151869018185,0.0002841808017111,0.0002541677101021,0.0002387983823978,0.0035542192998562,0.0005041045560092
52.104208416833664,0.0016116117915366,0.0003189333423002,0.0012152821578408,0.0004858484742893,0.0058130580313111,0.001636022014911
52.605210420841686,0.0015213503801149,0.0010684297369696,0.0010587829105969,0.0008957014274407,0.0013257194165324,0.0022272034353717
53.1062124248497,0.000371477100477,0.0005407761099502,0.0005589051509907,0.0006459044188378,0.003420949504265,0.0013928942027981
53.60721442885772,0.0003205866019655,0.0006652676190066,0.0008080384580628,0.0009765774985458,0.0029606872495956,0.0025069255255875
54.10821643286573,0.000487857746141,0.0009506718887562,0.0007559384285763,0.000987778806696,0.003430459248042,0.0024561842355424
54.60921843687375,0.0011791347196435,0.0004688172125106,0.0003459160906505,0.0002479392385711,0.0023187086790058,0.0033287052684167
55.11022044088176,0.0005937499942422,0.0002954312837083,0.0004937282353756,0.0002776798434356,0.0041044160064157,0.0038602094427685
55.611222444889776,0.0007594436959711,0.0012444450192057,0.0008855213334073,0.0010591456944177,0.0030278453899127,0.0017304046484782
56.1122244488978,0.0001466728632376,0.0011576203842612,0.000138913358011,0.0009782270285429,0.003263429051486,0.0012385932714664
56.61322645290581,0.0007803886253735,0.0004429547459349,0.0009912634381312,0.0006051561244579,0.0048506880975281,0.0015921274708683
57.11422845691383,0.0007091250546125,0.0001391623264495,0.0013679473019687,0.0005506346886554,0.0036186900535293,0.0015287018835671
57.61523046092184,0.0007883100737617,0.0001208082004866,0.0013838043271787,0.0006816027464863,0.0055392424340137,0.0009979643817918
58.11623246492986,0.0009558731755157,0.0010262133397295,0.000771002340405,0.0008918281444261,0.005500489264987,0.0033984628100193
58.61723446893787,0.0008024882434268,0.0006254578130495,0.00080696115935,0.0007911616240641,0.0019163562618578,0.0046903187321596
59.118236472945895,0.0018384144071618,0.0015109704403877,0.0007397709480301,0.0007834270465552,0.0019289497403513,0.0015816142942972
59.61923847695391,0.0013265350160163,0.0009927863256935,0.0004140605332464,0.0011366628049149,0.004542253939722,0.0022431910457722
60.120240480961925,0.0013239511954229,0.001593805057853,0.0012157340522484,0.0003902914887546,0.0045170815467881,0.0005236216978735
60.62124248496994,0.0010719916332976,0.0011389870359685,0.0013621347144888,0.0007911091888365,0.0021259654365288,0.0047172276586053
61.12224448897796,0.001220857400347,0.0011071171476285,0.0015692056443085,0.0001828285210666,0.0016058051772782,0.0027281037182512
61.62324649298597,0.0003897627712741,0.0003809895836309,0.0003812745582416,0.0006431043551025,0.0026794084238057,0.0025987305025084
62.12424849699399,0.0024147767695987,0.0007834042576598,0.0007463199855671,0.0014426756762369,0.0023846274540378,0.0049212245387948
62.62525050100201,0.0009796244366478,0.0005116479035804,0.0008370552466062,0.0011622729154808,0.0030116428442557,0.0023475672796686
